Kode MK;Nama MK;Prodi MK;Prioritas;Berminat;Nama Dosen
CCE60301;Biomedical Sensor and Instrumentation;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;88
CCE60301;Biomedical Sensor and Instrumentation;Teknik Komputer;1;Pengelola, Pengampu;25
CCE60301;Biomedical Sensor and Instrumentation;Teknik Komputer;1;Pengampu;18
CCE60301;Biomedical Sensor and Instrumentation;Teknik Komputer;1;Pengampu;35
CCE60301;Biomedical Sensor and Instrumentation;Teknik Komputer;1;Pengampu;36
CCE60302;Cloud Computing and Security;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;75
CCE60302;Cloud Computing and Security;Teknik Komputer;1;Pengampu;2
CCE60302;Cloud Computing and Security;Teknik Komputer;1;Pengampu;36
CCE60303;Computer Vision;Teknik Komputer;1;Pengampu;36
CCE60303;Computer Vision;Teknik Komputer;1;Pengampu;82
CCE60304;Cyber Physical System;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;90
CCE60304;Cyber Physical System;Teknik Komputer;1;Pengelola, Pengampu;9
CCE60304;Cyber Physical System;Teknik Komputer;1;Pengampu;36
CCE60304;Cyber Physical System;Teknik Komputer;1;Pengampu;75
CCE60304;Cyber Physical System;Teknik Komputer;2;Pengampu;2
CCE60305;Data-driven Control System;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;36
CCE60305;Data-driven Control System;Teknik Komputer;1;Pengelola, Pengampu;90
CCE60306;Edge Intelligent and Computing;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;25
CCE60306;Edge Intelligent and Computing;Teknik Komputer;1;Pengelola, Pengampu;9
CCE60306;Edge Intelligent and Computing;Teknik Komputer;1;Pengelola, Pengampu;90
CCE60306;Edge Intelligent and Computing;Teknik Komputer;1;Pengampu;18
CCE60306;Edge Intelligent and Computing;Teknik Komputer;1;Pengampu;35
CCE60306;Edge Intelligent and Computing;Teknik Komputer;1;Pengampu;36
CCE60306;Edge Intelligent and Computing;Teknik Komputer;2;Pengampu;2
CCE60307;Embedded Artificial Intelligence;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;9
CCE60307;Embedded Artificial Intelligence;Teknik Komputer;1;Pengelola, Pengampu;25
CCE60307;Embedded Artificial Intelligence;Teknik Komputer;1;Pengampu;18
CCE60307;Embedded Artificial Intelligence;Teknik Komputer;1;Pengampu;36
CCE60307;Embedded Artificial Intelligence;Teknik Komputer;1;Pengampu;48
CCE60308;Biomedical Signal Processing on Embedded System;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;33
CCE60308;Biomedical Signal Processing on Embedded System;Teknik Komputer;1;Pengelola, Pengampu;88
CCE60308;Biomedical Signal Processing on Embedded System;Teknik Komputer;1;Pengampu;18
CCE60308;Biomedical Signal Processing on Embedded System;Teknik Komputer;1;Pengampu;25
CCE60308;Biomedical Signal Processing on Embedded System;Teknik Komputer;1;Pengampu;36
CCE60308;Biomedical Signal Processing on Embedded System;Teknik Komputer;1;Pengampu;48
CCE60309;Fault Tolerant System;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;81
CCE60309;Fault Tolerant System;Teknik Komputer;1;Pengampu;36
CCE60309;Fault Tolerant System;Teknik Komputer;1;Pengampu;90
CCE60310;Game Technologies;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;47
CCE60310;Game Technologies;Teknik Komputer;1;Pengampu;16
CCE60310;Game Technologies;Teknik Komputer;1;Pengampu;36
CCE60310;Game Technologies;Teknik Komputer;2;Pengelola, Pengampu;81
CCE60311;Cognitive Robotics;Teknik Komputer;1;Pengampu;36
CCE60312;Intelligent Technologies;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;33
CCE60312;Intelligent Technologies;Teknik Komputer;1;Pengelola, Pengampu;25
CCE60312;Intelligent Technologies;Teknik Komputer;1;Pengampu;18
CCE60312;Intelligent Technologies;Teknik Komputer;1;Pengampu;36
CCE60313;Modern Control System;Teknik Komputer;1;Pengelola, Pengampu;36
CCE60313;Modern Control System;Teknik Komputer;1;Pengelola, Pengampu;90
CCE60313;Modern Control System;Teknik Komputer;1;Pengampu;106
CCE60314;Pattern Recognition;Teknik Komputer;1;Pengelola, Pengampu;25
CCE60314;Pattern Recognition;Teknik Komputer;1;Pengampu;20
CCE60314;Pattern Recognition;Teknik Komputer;1;Pengampu;36
CCE60314;Pattern Recognition;Teknik Komputer;1;Pengampu;82
CCE60314;Pattern Recognition;Teknik Komputer;1;Pengampu;84
CCE60314;Pattern Recognition;Teknik Komputer;2;Pengampu;88
CCE60315;Sound Processing on Embedded System;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;18
CCE60315;Sound Processing on Embedded System;Teknik Komputer;1;Pengampu;36
CCE60315;Sound Processing on Embedded System;Teknik Komputer;2;Pengampu;43
CCE61302;Rangkaian Elektronika;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;88
CCE61302;Rangkaian Elektronika;Teknik Komputer;1;Pengelola, Pengampu;36
CCE61302;Rangkaian Elektronika;Teknik Komputer;1;Pengampu;9
CCE61302;Rangkaian Elektronika;Teknik Komputer;1;Pengampu;18
CCE61302;Rangkaian Elektronika;Teknik Komputer;1;Pengampu;75
CCE61302;Rangkaian Elektronika;Teknik Komputer;1;Pengampu;106
CCE61303;Sistem Digital;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;18
CCE61303;Sistem Digital;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;25
CCE61303;Sistem Digital;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;88
CCE61303;Sistem Digital;Teknik Komputer;1;Pengelola, Pengampu;9
CCE61303;Sistem Digital;Teknik Komputer;1;Pengelola, Pengampu;36
CCE61303;Sistem Digital;Teknik Komputer;1;Pengelola, Pengampu;81
CCE61303;Sistem Digital;Teknik Komputer;1;Pengampu;75
CCE61303;Sistem Digital;Teknik Komputer;1;Pengampu;79
CCE61303;Sistem Digital;Teknik Komputer;1;Pengampu;106
CCE61303;Sistem Digital;Teknik Komputer;2;Pengampu;34
CCE61304;Statistika dan Teori Peluang;Teknik Komputer;1;Pengampu;36
CCE61304;Statistika dan Teori Peluang;Teknik Komputer;1;Pengampu;83
CCE61304;Statistika dan Teori Peluang;Teknik Komputer;1;Pengampu;106
CCE61304;Statistika dan Teori Peluang;Teknik Komputer;2;Pengampu;2
CCE61305;Arsitektur dan Organisasi Komputer Lanjut;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;81
CCE61305;Arsitektur dan Organisasi Komputer Lanjut;Teknik Komputer;1;Pengelola, Pengampu;75
CCE61305;Arsitektur dan Organisasi Komputer Lanjut;Teknik Komputer;1;Pengampu;36
CCE61305;Arsitektur dan Organisasi Komputer Lanjut;Teknik Komputer;1;Pengampu;106
CCE61306;Desain dan Analisis Algoritma;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;9
CCE61306;Desain dan Analisis Algoritma;Teknik Komputer;1;Pengelola, Pengampu;75
CCE61306;Desain dan Analisis Algoritma;Teknik Komputer;1;Pengampu;34
CCE61306;Desain dan Analisis Algoritma;Teknik Komputer;1;Pengampu;36
CCE61306;Desain dan Analisis Algoritma;Teknik Komputer;1;Pengampu;83
CCE61306;Desain dan Analisis Algoritma;Teknik Komputer;1;Pengampu;104
CCE61306;Desain dan Analisis Algoritma;Teknik Komputer;2;Pengampu;3
CCE61307;Mikroprosesor dan Mikrokontroller;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;9
CCE61307;Mikroprosesor dan Mikrokontroller;Teknik Komputer;1;Pengelola, Pengampu;25
CCE61307;Mikroprosesor dan Mikrokontroller;Teknik Komputer;1;Pengelola, Pengampu;36
CCE61307;Mikroprosesor dan Mikrokontroller;Teknik Komputer;1;Pengelola, Pengampu;90
CCE61307;Mikroprosesor dan Mikrokontroller;Teknik Komputer;1;Pengampu;18
CCE61307;Mikroprosesor dan Mikrokontroller;Teknik Komputer;1;Pengampu;75
CCE61307;Mikroprosesor dan Mikrokontroller;Teknik Komputer;2;Pengampu;81
CCE61307;Mikroprosesor dan Mikrokontroller;Teknik Komputer;2;Pengampu;88
CCE61308;Pengantar Sistem Operasi;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;75
CCE61308;Pengantar Sistem Operasi;Teknik Komputer;1;Pengelola, Pengampu;79
CCE61308;Pengantar Sistem Operasi;Teknik Komputer;1;Pengampu;35
CCE61308;Pengantar Sistem Operasi;Teknik Komputer;1;Pengampu;36
CCE61308;Pengantar Sistem Operasi;Teknik Komputer;2;Pengampu;2
CCE61308;Pengantar Sistem Operasi;Teknik Komputer;2;Pengampu;81
CCE61309;Sistem Digital Lanjut;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;25
CCE61309;Sistem Digital Lanjut;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;88
CCE61309;Sistem Digital Lanjut;Teknik Komputer;1;Pengampu;18
CCE61309;Sistem Digital Lanjut;Teknik Komputer;1;Pengampu;36
CCE61309;Sistem Digital Lanjut;Teknik Komputer;1;Pengampu;106
CCE61310;Sistem Linier;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;9
CCE61310;Sistem Linier;Teknik Komputer;1;Pengampu;36
CCE61310;Sistem Linier;Teknik Komputer;1;Pengampu;106
CCE61311;Internet of Things;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;9
CCE61311;Internet of Things;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;48
CCE61311;Internet of Things;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;90
CCE61311;Internet of Things;Teknik Komputer;1;Pengelola, Pengampu;36
CCE61311;Internet of Things;Teknik Komputer;1;Pengelola, Pengampu;81
CCE61311;Internet of Things;Teknik Komputer;1;Pengampu;18
CCE61311;Internet of Things;Teknik Komputer;1;Pengampu;35
CCE61311;Internet of Things;Teknik Komputer;2;Pengampu;2
CCE61311;Internet of Things;Teknik Komputer;2;Pengampu;58
CCE61311;Internet of Things;Teknik Komputer;2;Pengampu;88
CCE61312;Komputasi Numerik;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;9
CCE61312;Komputasi Numerik;Teknik Komputer;1;Pengelola, Pengampu;69
CCE61312;Komputasi Numerik;Teknik Komputer;1;Pengampu;36
CCE61312;Komputasi Numerik;Teknik Komputer;1;Pengampu;44
CCE61312;Komputasi Numerik;Teknik Komputer;1;Pengampu;84
CCE61312;Komputasi Numerik;Teknik Komputer;1;Pengampu;92
CCE61312;Komputasi Numerik;Teknik Komputer;2;Pengampu;2
CCE61313;Komputasi Paralel;Teknik Komputer;1;Pengelola, Pengampu;9
CCE61313;Komputasi Paralel;Teknik Komputer;1;Pengelola, Pengampu;81
CCE61313;Komputasi Paralel;Teknik Komputer;1;Pengampu;36
CCE61314;Manajemen Industri Teknologi Informasi;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;18
CCE61314;Manajemen Industri Teknologi Informasi;Teknik Komputer;1;Pengelola, Pengampu;94
CCE61314;Manajemen Industri Teknologi Informasi;Teknik Komputer;1;Pengampu;15
CCE61314;Manajemen Industri Teknologi Informasi;Teknik Komputer;1;Pengampu;76
CCE61314;Manajemen Industri Teknologi Informasi;Teknik Komputer;2;Pengampu;2
CCE61314;Manajemen Industri Teknologi Informasi;Teknik Komputer;2;Pengampu;62
CCE61315;Pemrosesan dan Infrastruktur Data;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;75
CCE61315;Pemrosesan dan Infrastruktur Data;Teknik Komputer;1;Pengampu;36
CCE61315;Pemrosesan dan Infrastruktur Data;Teknik Komputer;2;Pengampu;2
CCE61316;Pengantar Keamanan Informasi;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;75
CCE61316;Pengantar Keamanan Informasi;Teknik Komputer;1;Pengampu;2
CCE61316;Pengantar Keamanan Informasi;Teknik Komputer;1;Pengampu;36
CCE61317;Rekayasa Sistem Komputer;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;18
CCE61317;Rekayasa Sistem Komputer;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;90
CCE61317;Rekayasa Sistem Komputer;Teknik Komputer;1;Pengampu;36
CCE61317;Rekayasa Sistem Komputer;Teknik Komputer;2;Pengampu;88
CCE62304;Rangkaian Elektronika Lanjut;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;33
CCE62304;Rangkaian Elektronika Lanjut;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;88
CCE62304;Rangkaian Elektronika Lanjut;Teknik Komputer;1;Pengelola, Pengampu;36
CCE62304;Rangkaian Elektronika Lanjut;Teknik Komputer;1;Pengampu;9
CCE62304;Rangkaian Elektronika Lanjut;Teknik Komputer;1;Pengampu;18
CCE62304;Rangkaian Elektronika Lanjut;Teknik Komputer;1;Pengampu;48
CCE62304;Rangkaian Elektronika Lanjut;Teknik Komputer;1;Pengampu;75
CCE62304;Rangkaian Elektronika Lanjut;Teknik Komputer;1;Pengampu;106
CCE62305;Sistem Basis Data;Teknik Komputer;1;Pengelola, Pengampu;4
CCE62305;Sistem Basis Data;Teknik Komputer;1;Pengelola, Pengampu;30
CCE62305;Sistem Basis Data;Teknik Komputer;1;Pengelola, Pengampu;75
CCE62305;Sistem Basis Data;Teknik Komputer;1;Pengampu;1
CCE62305;Sistem Basis Data;Teknik Komputer;1;Pengampu;9
CCE62305;Sistem Basis Data;Teknik Komputer;1;Pengampu;16
CCE62305;Sistem Basis Data;Teknik Komputer;1;Pengampu;20
CCE62305;Sistem Basis Data;Teknik Komputer;1;Pengampu;36
CCE62306;Administrasi Sistem Server;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;75
CCE62306;Administrasi Sistem Server;Teknik Komputer;1;Pengelola, Pengampu;90
CCE62306;Administrasi Sistem Server;Teknik Komputer;1;Pengampu;2
CCE62306;Administrasi Sistem Server;Teknik Komputer;1;Pengampu;35
CCE62306;Administrasi Sistem Server;Teknik Komputer;1;Pengampu;36
CCE62306;Administrasi Sistem Server;Teknik Komputer;1;Pengampu;104
CCE62306;Administrasi Sistem Server;Teknik Komputer;2;Pengelola, Pengampu;81
CCE62306;Administrasi Sistem Server;Teknik Komputer;2;Pengampu;65
CCE62307;Embedded System;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;9
CCE62307;Embedded System;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;18
CCE62307;Embedded System;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;25
CCE62307;Embedded System;Teknik Komputer;1;Pengelola, Pengampu;36
CCE62307;Embedded System;Teknik Komputer;1;Pengelola, Pengampu;90
CCE62307;Embedded System;Teknik Komputer;1;Pengampu;48
CCE62307;Embedded System;Teknik Komputer;1;Pengampu;81
CCE62308;Pemrosesan Sinyal;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;44
CCE62308;Pemrosesan Sinyal;Teknik Komputer;1;Pengelola, Pengampu;33
CCE62308;Pemrosesan Sinyal;Teknik Komputer;1;Pengampu;9
CCE62308;Pemrosesan Sinyal;Teknik Komputer;1;Pengampu;36
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;75
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;90
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Pengelola, Pengampu;79
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Pengelola, Pengampu;81
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Pengampu;2
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Pengampu;35
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Pengampu;36
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Pengampu;41
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Pengampu;48
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Pengampu;86
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;1;Pengampu;104
CCE62309;Pengantar Jaringan Komputer;Teknik Komputer;2;Pengampu;58
CCE62310;Perancangan Perangkat Lunak;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;1
CCE62310;Perancangan Perangkat Lunak;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;9
CCE62310;Perancangan Perangkat Lunak;Teknik Komputer;1;Pengelola, Pengampu;4
CCE62310;Perancangan Perangkat Lunak;Teknik Komputer;1;Pengelola, Pengampu;75
CCE62310;Perancangan Perangkat Lunak;Teknik Komputer;1;Pengampu;16
CCE62310;Perancangan Perangkat Lunak;Teknik Komputer;1;Pengampu;35
CCE62310;Perancangan Perangkat Lunak;Teknik Komputer;1;Pengampu;36
CCE62310;Perancangan Perangkat Lunak;Teknik Komputer;1;Pengampu;76
CCE62310;Perancangan Perangkat Lunak;Teknik Komputer;2;Pengelola, Pengampu;47
CCE62310;Perancangan Perangkat Lunak;Teknik Komputer;2;Pengampu;62
CCE62311;Sistem Cerdas;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;33
CCE62311;Sistem Cerdas;Teknik Komputer;1;Pengelola, Pengampu;25
CCE62311;Sistem Cerdas;Teknik Komputer;1;Pengampu;18
CCE62311;Sistem Cerdas;Teknik Komputer;1;Pengampu;36
CCE62311;Sistem Cerdas;Teknik Komputer;1;Pengampu;48
CCE62311;Sistem Cerdas;Teknik Komputer;1;Pengampu;84
CCE62311;Sistem Cerdas;Teknik Komputer;2;Pengampu;88
CCE62312;Sistem Automasi;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;36
CCE62312;Sistem Automasi;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;90
CCE62312;Sistem Automasi;Teknik Komputer;1;Pengelola, Pengampu;44
CCE62312;Sistem Automasi;Teknik Komputer;1;Pengampu;106
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;74
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengelola, Pengampu;24
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengelola, Pengampu;30
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengelola, Pengampu;61
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengelola, Pengampu;66
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengelola, Pengampu;89
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengelola, Pengampu;101
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengelola, Pengampu;107
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengampu;1
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengampu;3
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengampu;15
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengampu;23
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengampu;29
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengampu;42
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengampu;48
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengampu;54
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengampu;93
CCS80200;Pembelajaran Mesin;Ilmu Komputer;1;Pengampu;97
CCS80201;Analisis dan Pemrosesan Data Multimodal;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;74
CCS80201;Analisis dan Pemrosesan Data Multimodal;Ilmu Komputer;1;Pengelola, Pengampu;18
CCS80201;Analisis dan Pemrosesan Data Multimodal;Ilmu Komputer;1;Pengampu;1
CCS80201;Analisis dan Pemrosesan Data Multimodal;Ilmu Komputer;1;Pengampu;15
CCS80201;Analisis dan Pemrosesan Data Multimodal;Ilmu Komputer;1;Pengampu;42
CCS80201;Analisis dan Pemrosesan Data Multimodal;Ilmu Komputer;2;Pengelola, Pengampu;47
CCS80201;Analisis dan Pemrosesan Data Multimodal;Ilmu Komputer;2;Pengampu;24
CCS80201;Analisis dan Pemrosesan Data Multimodal;Ilmu Komputer;2;Pengampu;61
CCS80202;Arsitektur Enterprise;Ilmu Komputer;1;Pengelola, Pengampu;99
CCS80202;Arsitektur Enterprise;Ilmu Komputer;1;Pengampu;1
CCS80202;Arsitektur Enterprise;Ilmu Komputer;1;Pengampu;15
CCS80202;Arsitektur Enterprise;Ilmu Komputer;1;Pengampu;16
CCS80202;Arsitektur Enterprise;Ilmu Komputer;1;Pengampu;55
CCS80202;Arsitektur Enterprise;Ilmu Komputer;2;Pengelola, Pengampu;19
CCS80203;Sistem Siber-Fisik;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;9
CCS80203;Sistem Siber-Fisik;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;90
CCS80203;Sistem Siber-Fisik;Ilmu Komputer;1;Pengampu;48
CCS80203;Sistem Siber-Fisik;Ilmu Komputer;1;Pengampu;65
CCS80203;Sistem Siber-Fisik;Ilmu Komputer;2;Pengampu;2
CCS80203;Sistem Siber-Fisik;Ilmu Komputer;2;Pengampu;36
CCS80220;Kepemimpinan dan Kewirausahaan;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;15
CCS80220;Kepemimpinan dan Kewirausahaan;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;47
CCS80220;Kepemimpinan dan Kewirausahaan;Ilmu Komputer;1;Pengelola, Pengampu;90
CCS80221;Manajemen Teknologi;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;15
CCS80221;Manajemen Teknologi;Ilmu Komputer;1;Pengelola, Pengampu;47
CCS80221;Manajemen Teknologi;Ilmu Komputer;1;Pengampu;1
CCS80221;Manajemen Teknologi;Ilmu Komputer;1;Pengampu;16
CCS80221;Manajemen Teknologi;Ilmu Komputer;1;Pengampu;63
CCS80300;Visi Komputer Tingkat Lanjut;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;43
CCS80300;Visi Komputer Tingkat Lanjut;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;74
CCS80300;Visi Komputer Tingkat Lanjut;Ilmu Komputer;1;Pengelola, Pengampu;107
CCS80300;Visi Komputer Tingkat Lanjut;Ilmu Komputer;1;Pengampu;42
CCS80300;Visi Komputer Tingkat Lanjut;Ilmu Komputer;2;Pengampu;24
CCS80301;Pemrosesan Bahasa Alami Tingkat Lanjut;Ilmu Komputer;1;Pengelola, Pengampu;89
CCS80301;Pemrosesan Bahasa Alami Tingkat Lanjut;Ilmu Komputer;2;Pengampu;3
CCS80302;Interaksi Manusia-Komputer Tingkat Lanjut;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;47
CCS80303;Pengembangan Perangkat Lunak Kolaboratif;Ilmu Komputer;2;Pengelola, Pengampu;47
CCS80304;Komputasi Saintifik Berkinerja Tinggi;Ilmu Komputer;1;Pengelola, Pengampu;89
CCS80304;Komputasi Saintifik Berkinerja Tinggi;Ilmu Komputer;1;Pengampu;2
CCS80305;Sistem Terdistribusi Tingkat Lanjut;Ilmu Komputer;1;Pengelola, Pengampu;90
CCS80305;Sistem Terdistribusi Tingkat Lanjut;Ilmu Komputer;1;Pengampu;35
CCS80305;Sistem Terdistribusi Tingkat Lanjut;Ilmu Komputer;2;Pengampu;2
CCS80305;Sistem Terdistribusi Tingkat Lanjut;Ilmu Komputer;2;Pengampu;104
CCS81100;Pengantar Sistem Pintar;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;90
CCS81100;Pengantar Sistem Pintar;Ilmu Komputer;1;Pengelola, Pengampu;18
CCS81100;Pengantar Sistem Pintar;Ilmu Komputer;1;Pengelola, Pengampu;47
CCS81100;Pengantar Sistem Pintar;Ilmu Komputer;1;Pengelola, Pengampu;101
CCS81100;Pengantar Sistem Pintar;Ilmu Komputer;1;Pengampu;15
CCS81100;Pengantar Sistem Pintar;Ilmu Komputer;1;Pengampu;23
CCS81101;Sistem Terdistribusi;Ilmu Komputer;1;Pengelola, Pengampu;90
CCS81101;Sistem Terdistribusi;Ilmu Komputer;1;Pengampu;2
CCS81101;Sistem Terdistribusi;Ilmu Komputer;1;Pengampu;35
CCS81101;Sistem Terdistribusi;Ilmu Komputer;1;Pengampu;75
CCS81101;Sistem Terdistribusi;Ilmu Komputer;1;Pengampu;104
CCS81102;Rekayasa Perangkat Lunak;Ilmu Komputer;1;Pengampu;19
CCS81102;Rekayasa Perangkat Lunak;Ilmu Komputer;2;Pengelola, Pengampu;47
CCS81103;Kecerdasan Artifisial;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;15
CCS81103;Kecerdasan Artifisial;Ilmu Komputer;1;Pengelola, Pengampu;101
CCS81103;Kecerdasan Artifisial;Ilmu Komputer;1;Pengampu;23
CCS81103;Kecerdasan Artifisial;Ilmu Komputer;1;Pengampu;66
CCS81103;Kecerdasan Artifisial;Ilmu Komputer;2;Pengampu;3
CCS81310;Teori dan Prinsip Keamanan Informasi;Ilmu Komputer;2;Pengampu;2
CCS81311;Teknik dan Algoritma Toleransi Kegagalan;Ilmu Komputer;1;Pengelola, Pengampu;90
CCS81311;Teknik dan Algoritma Toleransi Kegagalan;Ilmu Komputer;1;Pengampu;9
CCS81311;Teknik dan Algoritma Toleransi Kegagalan;Ilmu Komputer;2;Pengampu;36
CCS81312;Teknik dan Algoritma Optimasi;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;101
CCS81312;Teknik dan Algoritma Optimasi;Ilmu Komputer;1;Pengelola, Pengampu;66
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;90
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengelola, Pengampu;33
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengelola, Pengampu;47
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengelola, Pengampu;99
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengelola, Pengampu;101
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengampu;1
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengampu;23
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengampu;35
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengampu;42
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengampu;44
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengampu;48
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengampu;63
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;1;Pengampu;89
CCS82104;Pengembangan Sistem Pintar;Ilmu Komputer;2;Pengelola, Pengampu;107
CIE61101;Perkembangan Peserta Didik;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;39
CIE61101;Perkembangan Peserta Didik;Pendidikan Teknologi Informasi;1;Pengampu;39
CIE61101;Perkembangan Peserta Didik;Pendidikan Teknologi Informasi;2;Pengampu;59
CIE61102;Filsafat Pendidikan dan Sains;Pendidikan Teknologi Informasi;1;Pengampu;59
CIE61102;Filsafat Pendidikan dan Sains;Pendidikan Teknologi Informasi;2;Pengampu;103
